question;answer;item1;item2;co_occurrence_count;export_timestamp
taste;pahit;KOPI GULA AREN;TEH HIJAU;15.38;52:07.4
taste;pahit;KOPI LEMON;TEH HIJAU;11.795;52:07.4
taste;pahit;MOCHACCINO;TEH HIJAU;21.34;52:07.4
mood;energi;KOPI GULA AREN;KOPI LEMON;10.9345;52:07.4
mood;energi;KOPI GULA AREN;MOCHACCINO;14.9345;52:07.4
mood;energi;KOPI GULA AREN;TEH HIJAU;10.7045;52:07.4
mood;energi;KOPI LEMON;TEH HIJAU;6.96;52:07.4
mood;energi;KOPI LEMON;TEH LEMON;8.555;52:07.4
mood;energi;MOCHACCINO;TEH HIJAU;16.185;52:07.4
mood;energi;MOCHACCINO;TEH LEMON;9.425;52:07.4
mood;energi;TEH HIJAU;TEH LEMON;11.085;52:07.4
texture;light;KOPI GULA AREN;MOCHACCINO;8.73;52:07.4
texture;light;KOPI GULA AREN;TEH LEMON;8.915;52:07.4
texture;light;MOCHACCINO;TEH HIJAU;8.01;52:07.4
texture;light;MOCHACCINO;TEH LEMON;12.076;52:07.4
caffeine;rendah;KOPI GULA AREN;MOCHACCINO;6.53;52:07.4
caffeine;rendah;KOPI GULA AREN;TEH HIJAU;5.5;52:07.4
caffeine;rendah;KOPI GULA AREN;TEH LEMON;7.03;52:07.4
caffeine;rendah;KOPI LEMON;MOCHACCINO;14.29;52:07.4
caffeine;rendah;KOPI LEMON;TEH LEMON;19.75;52:07.4
caffeine;rendah;MOCHACCINO;TEH HIJAU;3.43;52:07.4
caffeine;rendah;MOCHACCINO;TEH LEMON;7.53;52:07.4
caffeine;rendah;TEH HIJAU;TEH LEMON;7.56;52:07.4
temperature;panas;KOPI GULA AREN;KOPI LEMON;13.28;52:07.4
temperature;panas;KOPI GULA AREN;TEH LEMON;7.4;52:07.4
temperature;panas;KOPI LEMON;TEH HIJAU;13.63;52:07.4
temperature;panas;MOCHACCINO;TEH HIJAU;11.53;52:07.4
budget;low;KOPI GULA AREN;KOPI LEMON;9.5995;52:07.4
budget;low;KOPI GULA AREN;MOCHACCINO;19.15;52:07.4
budget;low;KOPI GULA AREN;TEH LEMON;10.815;52:07.4
budget;low;KOPI LEMON;MOCHACCINO;11.14;52:07.4
budget;low;KOPI LEMON;TEH LEMON;9.53;52:07.4
budget;low;MOCHACCINO;TEH HIJAU;6.68;52:07.4
budget;low;MOCHACCINO;TEH LEMON;9.86;52:07.4
taste;pahit;TEH;TEH HIJAU;11.565;52:07.4
taste;pahit;TEH;TEH LEMON;4.15;52:07.4
mood;manis;KOPI SODA;TEH;2.15;52:07.4
mood;manis;KOPI SODA;TEH HIJAU;3.3;52:07.4
mood;manis;KOPI SODA;TEH SEREH;5.15;52:07.4
mood;manis;MOCHACCINO;TEH;3.45;52:07.4
mood;manis;MOCHACCINO;TEH HIJAU;5.795;52:07.4
mood;manis;MOCHACCINO;TEH SEREH;5;52:07.4
mood;manis;TEH;TEH HIJAU;6.75;52:07.4
texture;bubbly;KOPI SODA;TEH;9.615;52:07.4
texture;bubbly;KOPI SODA;TEH HIJAU;3.15;52:07.4
texture;bubbly;MOCHACCINO;TEH;10.08;52:07.4
texture;bubbly;MOCHACCINO;TEH HIJAU;7.75;52:07.4
texture;bubbly;TEH;TEH HIJAU;5.15;52:07.4
texture;bubbly;TEH;TEH LEMON;7.15;52:07.4
texture;bubbly;TEH;TEH SEREH;5.15;52:07.4
texture;bubbly;TEH HIJAU;TEH LEMON;8.311;52:07.4
texture;bubbly;TEH HIJAU;TEH SEREH;5.265;52:07.4
caffeine;tinggi;KOPI SODA;TEH HIJAU;9.395;52:07.4
caffeine;tinggi;KOPI SODA;TEH LEMON;8.83;52:07.4
caffeine;tinggi;MOCHACCINO;TEH HIJAU;22.825;52:07.4
caffeine;tinggi;MOCHACCINO;TEH LEMON;19.421;52:07.4
temperature;bebas;KOPI SODA;MOCHACCINO;29.824;52:07.4
temperature;bebas;KOPI SODA;TEH;13.015;52:07.4
temperature;bebas;KOPI SODA;TEH HIJAU;8.765;52:07.4
temperature;bebas;KOPI SODA;TEH LEMON;11.7;52:07.4
temperature;bebas;KOPI SODA;TEH SEREH;8.415;52:07.4
temperature;bebas;MOCHACCINO;TEH;16.58;52:07.4
temperature;bebas;MOCHACCINO;TEH HIJAU;17.89;52:07.4
temperature;bebas;MOCHACCINO;TEH LEMON;16.095;52:07.4
temperature;bebas;MOCHACCINO;TEH SEREH;14.125;52:07.4
temperature;bebas;TEH;TEH HIJAU;12.145;52:07.4
temperature;bebas;TEH HIJAU;TEH LEMON;10.88;52:07.4
budget;mid;KOPI SODA;TEH HIJAU;6.765;52:07.4
budget;mid;KOPI SODA;TEH LEMON;2.15;52:07.4
budget;mid;MOCHACCINO;TEH HIJAU;8.995;52:07.4
budget;mid;MOCHACCINO;TEH LEMON;10.535;52:07.4
budget;mid;TEH HIJAU;TEH LEMON;7.46;52:07.4
taste;pahit;AMERICANO;TEH;15.93;52:07.4
taste;pahit;BISCOFFEE;KOPI SUSU;13.565;52:07.4
taste;pahit;BISCOFFEE;TEH;10.3;52:07.4
taste;pahit;KOPI SUSU;TEH;4.15;52:07.4
mood;energi;AMERICANO;BISCOFFEE;7.365;52:07.4
mood;energi;AMERICANO;KOPI SUSU;10.579;52:07.4
mood;energi;AMERICANO;TEH;7.63;52:07.4
mood;energi;BISCOFFEE;KOPI SUSU;4.265;52:07.4
mood;energi;KOPI SUSU;TEH;1;52:07.4
texture;bubbly;AMERICANO;BISCOFFEE;8.815;52:07.4
texture;bubbly;AMERICANO;TEH;11.35;52:07.4
texture;bubbly;BISCOFFEE;KOPI SUSU;6.15;52:07.4
texture;bubbly;KOPI SUSU;TEH;3.3;52:07.4
caffeine;sedang;AMERICANO;TEH;6;52:07.4
caffeine;sedang;BISCOFFEE;KOPI SUSU;3;52:07.4
caffeine;sedang;KOPI SUSU;TEH;6.3;52:07.4
temperature;dingin;AMERICANO;TEH;10.265;52:07.4
temperature;dingin;BISCOFFEE;KOPI SUSU;4.15;52:07.4
temperature;dingin;KOPI SUSU;TEH;2;52:07.4
budget;bebas;AMERICANO;BISCOFFEE;6.25;52:07.4
budget;bebas;AMERICANO;TEH;7.265;52:07.4
budget;bebas;BISCOFFEE;KOPI SUSU;5.15;52:07.4
budget;bebas;KOPI SUSU;TEH;2.3;52:07.4
taste;pahit;AMERICANO;SANGER;26.2335;52:07.4
taste;pahit;BISCOFFEE;SANGER;12.5;52:07.4
mood;energi;AMERICANO;MACCHIATO;8.3635;52:07.4
mood;energi;AMERICANO;SANGER;14.6535;52:07.4
mood;energi;BISCOFFEE;MACCHIATO;4.1;52:07.4
mood;energi;BISCOFFEE;SANGER;4.2;52:07.4
mood;energi;MACCHIATO;SANGER;4.43;52:07.4
texture;heavy;AMERICANO;BISCOFFEE;3;52:07.4
texture;heavy;AMERICANO;MACCHIATO;5.1395;52:07.4
texture;heavy;AMERICANO;SANGER;8.0645;52:07.4
texture;heavy;BISCOFFEE;MACCHIATO;2;52:07.4
texture;heavy;BISCOFFEE;SANGER;4.1;52:07.4
texture;heavy;MACCHIATO;SANGER;5.925;52:07.4
caffeine;sedang;BISCOFFEE;SANGER;7.2;52:07.4
temperature;bebas;AMERICANO;BISCOFFEE;6.415;52:07.4
temperature;bebas;AMERICANO;MACCHIATO;12.3345;52:07.4
temperature;bebas;AMERICANO;SANGER;18.344;52:07.4
temperature;bebas;BISCOFFEE;MACCHIATO;4.1;52:07.4
temperature;bebas;BISCOFFEE;SANGER;6.4;52:07.4
temperature;bebas;MACCHIATO;SANGER;6.97;52:07.4
budget;mid;AMERICANO;BISCOFFEE;6.53;52:07.4
budget;mid;AMERICANO;SANGER;8.335;52:07.4
budget;mid;BISCOFFEE;MACCHIATO;4;52:07.4
budget;mid;BISCOFFEE;SANGER;3.1;52:07.4
budget;mid;MACCHIATO;SANGER;5.225;52:07.4
taste;pahit;MOCHACCINO;SANGER;27.2445;52:07.4
taste;pahit;SANGER;TEH HIJAU;7.365;52:07.4
mood;energi;KOPI SODA;TEH HIJAU;8.995;52:07.4
mood;energi;MOCHACCINO;SANGER;16.6545;52:07.4
mood;energi;SANGER;TEH HIJAU;7.795;52:07.4
texture;heavy;KOPI SODA;MOCHACCINO;20.7295;52:07.4
texture;heavy;KOPI SODA;TEH HIJAU;8.665;52:07.4
texture;heavy;MOCHACCINO;SANGER;5.97;52:07.4
texture;heavy;MOCHACCINO;TEH HIJAU;9.21;52:07.4
texture;heavy;SANGER;TEH HIJAU;2.365;52:07.4
caffeine;sedang;MOCHACCINO;TEH HIJAU;9.29;52:07.4
caffeine;sedang;SANGER;TEH HIJAU;8.4;52:07.4
temperature;bebas;KOPI SODA;SANGER;12.674;52:07.4
temperature;bebas;MOCHACCINO;SANGER;20.3;52:07.4
temperature;bebas;SANGER;TEH HIJAU;4.4;52:07.4
budget;mid;KOPI SODA;SANGER;10.944;52:07.4
budget;mid;MOCHACCINO;SANGER;10.765;52:07.4
budget;mid;SANGER;TEH HIJAU;1.1;52:07.4
taste;asam;BERRY SQUASH;TEH LECI;17.86;52:07.4
taste;asam;BERRY SQUASH;TELANG SQUASH;31.336;52:07.4
taste;asam;BERRY SQUASH;VARIASI PINK;20.564;52:07.4
taste;asam;CAPPUCCINO;TEH LECI;8.62;52:07.4
taste;asam;CAPPUCCINO;TELANG SQUASH;12.08;52:07.4
taste;asam;CAPPUCCINO;VARIASI PINK;4;52:07.4
taste;asam;LEMON SQUASH;TEH LECI;26.56;52:07.4
taste;asam;LEMON SQUASH;TELANG SQUASH;45.261;52:07.4
taste;asam;TEH LECI;TELANG SQUASH;11.62;52:07.4
taste;asam;TEH LECI;VARIASI PINK;14.24;52:07.4
mood;menyegarkan;BERRY SQUASH;TELANG SQUASH;30.186;52:07.4
mood;menyegarkan;BERRY SQUASH;VARIASI PINK;23.024;52:07.4
mood;menyegarkan;CAPPUCCINO;TEH LECI;8.62;52:07.4
mood;menyegarkan;CAPPUCCINO;TELANG SQUASH;11.08;52:07.4
mood;menyegarkan;CAPPUCCINO;VARIASI PINK;4;52:07.4
mood;menyegarkan;LEMON SQUASH;TEH LECI;30.56;52:07.4
mood;menyegarkan;LEMON SQUASH;TELANG SQUASH;40.641;52:07.4
mood;menyegarkan;TEH LECI;TELANG SQUASH;9.62;52:07.4
mood;menyegarkan;TEH LECI;VARIASI PINK;18.67;52:07.4
texture;creamy;BERRY SQUASH;CAPPUCCINO;1.54;52:07.4
texture;creamy;BERRY SQUASH;LEMON SQUASH;10.435;52:07.4
texture;creamy;BERRY SQUASH;TELANG SQUASH;10.271;52:07.4
texture;creamy;CAPPUCCINO;LEMON SQUASH;2;52:07.4
texture;creamy;CAPPUCCINO;TEH LECI;3.265;52:07.4
texture;creamy;CAPPUCCINO;TELANG SQUASH;1;52:07.4
texture;creamy;CAPPUCCINO;VARIASI PINK;1;52:07.4
texture;creamy;LEMON SQUASH;TELANG SQUASH;5.381;52:07.4
texture;creamy;TEH LECI;TELANG SQUASH;8.87;52:07.4
texture;creamy;TEH LECI;VARIASI PINK;12.81;52:07.4
texture;creamy;TELANG SQUASH;VARIASI PINK;10.856;52:07.4
caffeine;non-kafein;BERRY SQUASH;CAPPUCCINO;2.54;52:07.4
caffeine;non-kafein;BERRY SQUASH;LEMON SQUASH;26.663;52:07.4
caffeine;non-kafein;BERRY SQUASH;TEH LECI;6.38;52:07.4
caffeine;non-kafein;BERRY SQUASH;TELANG SQUASH;21.236;52:07.4
caffeine;non-kafein;BERRY SQUASH;VARIASI PINK;16.084;52:07.4
caffeine;non-kafein;CAPPUCCINO;LEMON SQUASH;5.54;52:07.4
caffeine;non-kafein;CAPPUCCINO;TEH LECI;1;52:07.4
caffeine;non-kafein;CAPPUCCINO;TELANG SQUASH;5;52:07.4
caffeine;non-kafein;CAPPUCCINO;VARIASI PINK;3;52:07.4
caffeine;non-kafein;LEMON SQUASH;TEH LECI;8.7;52:07.4
caffeine;non-kafein;LEMON SQUASH;TELANG SQUASH;38.701;52:07.4
caffeine;non-kafein;TEH LECI;TELANG SQUASH;9.51;52:07.4
caffeine;non-kafein;TEH LECI;VARIASI PINK;10.62;52:07.4
temperature;dingin;BERRY SQUASH;TEH LECI;18.13;52:07.4
temperature;dingin;BERRY SQUASH;TELANG SQUASH;28.625;52:07.4
temperature;dingin;BERRY SQUASH;VARIASI PINK;23.454;52:07.4
temperature;dingin;CAPPUCCINO;TEH LECI;10.495;52:07.4
temperature;dingin;CAPPUCCINO;TELANG SQUASH;11.08;52:07.4
temperature;dingin;CAPPUCCINO;VARIASI PINK;3;52:07.4
temperature;dingin;LEMON SQUASH;TELANG SQUASH;36.34;52:07.4
temperature;dingin;TEH LECI;TELANG SQUASH;12.92;52:07.4
temperature;dingin;TEH LECI;VARIASI PINK;20.43;52:07.4
budget;low;BERRY SQUASH;TEH LECI;7.68;52:07.4
budget;low;BERRY SQUASH;TELANG SQUASH;11.101;52:07.4
budget;low;BERRY SQUASH;VARIASI PINK;5.371;52:07.4
budget;low;CAPPUCCINO;TEH LECI;5.53;52:07.4
budget;low;CAPPUCCINO;TELANG SQUASH;4.54;52:07.4
budget;low;CAPPUCCINO;VARIASI PINK;2;52:07.4
budget;low;LEMON SQUASH;TELANG SQUASH;8.152;52:07.4
budget;low;TEH LECI;TELANG SQUASH;4.84;52:07.4
budget;low;TEH LECI;VARIASI PINK;9.38;52:07.4
budget;low;TELANG SQUASH;VARIASI PINK;5.542;52:07.4
mood;energi;BISCOFFEE;MANGO;11.72;52:07.4
mood;energi;CHOCOLATE;MANGO;5.495;52:07.4
caffeine;rendah;BISCOFFEE;CHOCOLATE;58.12;52:07.4
temperature;panas;CHOCOLATE;MANGO;42.515;52:07.4
temperature;panas;AVOCADO;BANANA;33.475;52:07.4
temperature;panas;AVOCADO;CRUNCHY CREAMY;37.305;52:07.4
temperature;panas;BANANA;CRUNCHY CREAMY;34.17;52:07.4
temperature;panas;BANANA;MANGO;35.155;52:07.4
temperature;panas;BISCOFFEE;CRUNCHY CREAMY;32.1;52:07.4
temperature;panas;CRUNCHY CREAMY;MANGO;34.085;52:07.4
budget;high;AVOCADO;CRUNCHY CREAMY;25.645;52:07.4
budget;high;BANANA;BISCOFFEE;32.13;52:07.4
budget;high;BANANA;CRUNCHY CREAMY;30.515;52:07.4
budget;high;BANANA;MANGO;42.8995;52:07.4
budget;high;CRUNCHY CREAMY;MANGO;35.5645;52:07.4
mood;rileks;AVOCADO;CRUNCHY CREAMY;30.15;52:07.4
mood;rileks;BANANA;CRUNCHY CREAMY;34.575;52:07.4
mood;rileks;BANANA;KOPI GULA AREN;33;52:07.4
mood;rileks;BANANA;MANGO;46.155;52:07.4
mood;rileks;CRUNCHY CREAMY;KOPI GULA AREN;27.6;52:07.4
mood;rileks;CRUNCHY CREAMY;MANGO;32.255;52:07.4
mood;rileks;CRUNCHY CREAMY;TEH;22.3;52:07.4
texture;creamy;AVOCADO;KOPI GULA AREN;60.03;52:07.4
caffeine;non-kafein;AVOCADO;KOPI GULA AREN;45.63;52:07.4
caffeine;non-kafein;CRUNCHY CREAMY;KOPI GULA AREN;50.66;52:07.4
temperature;dingin;AVOCADO;KOPI GULA AREN;36.93;52:07.4
temperature;dingin;BANANA;KOPI GULA AREN;37.9;52:07.4
temperature;dingin;CRUNCHY CREAMY;KOPI GULA AREN;41.7;52:07.4
temperature;dingin;KOPI GULA AREN;MANGO;41.02;52:07.4
budget;high;CRUNCHY CREAMY;KOPI GULA AREN;33.5;52:07.4
mood;manis;AVOCADO;CHOCOLATE;54.555;52:07.4
mood;manis;BANANA;CHOCOLATE;47.37;52:07.4
mood;manis;BISCOFFEE;CHOCOLATE;70.9;52:07.4
texture;bubbly;AVOCADO;BANANA;15.49;52:07.4
texture;bubbly;AVOCADO;BISCOFFEE;13.2;52:07.4
texture;bubbly;AVOCADO;CHOCOLATE;16.94;52:07.4
texture;bubbly;BANANA;BISCOFFEE;21.8;52:07.4
texture;bubbly;BANANA;CHOCOLATE;17.445;52:07.4
texture;bubbly;BISCOFFEE;CHOCOLATE;19.73;52:07.4
caffeine;rendah;AVOCADO;BANANA;33.5;52:07.4
caffeine;rendah;AVOCADO;CHOCOLATE;41.3;52:07.4
caffeine;rendah;BANANA;CHOCOLATE;32;52:07.4
temperature;panas;AVOCADO;CHOCOLATE;35.265;52:07.4
budget;mid;AVOCADO;CHOCOLATE;32.565;52:07.4
mood;manis;BANANA;KOPI GULA AREN;65.3;52:07.4
mood;manis;BISCOFFEE;KOPI GULA AREN;88.64;52:07.4
caffeine;rendah;BISCOFFEE;KOPI GULA AREN;45.2;52:07.4
taste;pahit;ESPRESSO;TEH STRAWBERRY;22.43;52:07.4
taste;pahit;MACCHIATO;TEH STRAWBERRY;12.895;52:07.4
taste;pahit;MOCHACCINO;TEH STRAWBERRY;27.075;52:07.4
mood;menyegarkan;ESPRESSO;KOPI GULA AREN;4.9;52:07.4
mood;menyegarkan;ESPRESSO;MACCHIATO;4.86;52:07.4
mood;menyegarkan;ESPRESSO;MOCHACCINO;10.58;52:07.4
mood;menyegarkan;ESPRESSO;TEH STRAWBERRY;5.565;52:07.4
mood;menyegarkan;KOPI GULA AREN;MACCHIATO;7.795;52:07.4
mood;menyegarkan;KOPI GULA AREN;MOCHACCINO;9.39;52:07.4
mood;menyegarkan;KOPI GULA AREN;TEH STRAWBERRY;4.2;52:07.4
mood;menyegarkan;MACCHIATO;MOCHACCINO;12.5845;52:07.4
mood;menyegarkan;MACCHIATO;TEH STRAWBERRY;12.8;52:07.4
mood;menyegarkan;MOCHACCINO;TEH STRAWBERRY;4.1;52:07.4
texture;creamy;ESPRESSO;KOPI GULA AREN;11.76;52:07.4
texture;creamy;ESPRESSO;MACCHIATO;8.33;52:07.4
texture;creamy;ESPRESSO;MOCHACCINO;9.76;52:07.4
texture;creamy;ESPRESSO;TEH STRAWBERRY;4.365;52:07.4
texture;creamy;KOPI GULA AREN;TEH STRAWBERRY;7.96;52:07.4
texture;creamy;MACCHIATO;TEH STRAWBERRY;9.53;52:07.4
texture;creamy;MOCHACCINO;TEH STRAWBERRY;11.06;52:07.4
caffeine;sedang;ESPRESSO;KOPI GULA AREN;19.35;52:07.4
caffeine;sedang;ESPRESSO;TEH STRAWBERRY;14.5;52:07.4
caffeine;sedang;MACCHIATO;TEH STRAWBERRY;10.83;52:07.4
caffeine;sedang;MOCHACCINO;TEH STRAWBERRY;12.3;52:07.4
temperature;panas;ESPRESSO;KOPI GULA AREN;19.06;52:07.4
temperature;panas;ESPRESSO;TEH STRAWBERRY;11.865;52:07.4
temperature;panas;MACCHIATO;TEH STRAWBERRY;9.93;52:07.4
temperature;panas;MOCHACCINO;TEH STRAWBERRY;12.01;52:07.4
budget;low;ESPRESSO;KOPI GULA AREN;9.03;52:07.4
budget;low;ESPRESSO;MACCHIATO;9.45;52:07.4
budget;low;ESPRESSO;MOCHACCINO;13.45;52:07.4
budget;low;ESPRESSO;TEH STRAWBERRY;5.465;52:07.4
budget;low;KOPI GULA AREN;MACCHIATO;13.385;52:07.4
budget;low;MACCHIATO;MOCHACCINO;11.355;52:07.4
budget;low;MACCHIATO;TEH STRAWBERRY;7.64;52:07.4
budget;low;MOCHACCINO;TEH STRAWBERRY;8.78;52:07.4
mood;manis;AVOCADO;KOPI GULA AREN;63.2;52:07.4
mood;manis;BANANA;TEH;47.4;52:07.4
mood;manis;CHOCOLATE;TEH;51.9;52:07.4
mood;manis;CRUNCHY CREAMY;TEH;53.9;52:07.4
texture;creamy;AVOCADO;CHOCOLATE;71.515;52:07.4
caffeine;non-kafein;CHOCOLATE;CRUNCHY CREAMY;63.85;52:07.4
temperature;panas;AVOCADO;KOPI GULA AREN;35.73;52:07.4
temperature;panas;BANANA;KOPI GULA AREN;35.6;52:07.4
temperature;panas;BANANA;TEH;32.2;52:07.4
temperature;panas;CHOCOLATE;CRUNCHY CREAMY;43.15;52:07.4
temperature;panas;CHOCOLATE;KOPI GULA AREN;41.8;52:07.4
temperature;panas;CHOCOLATE;TEH;28.9;52:07.4
temperature;panas;CRUNCHY CREAMY;KOPI GULA AREN;41.03;52:07.4
temperature;panas;CRUNCHY CREAMY;TEH;26.9;52:07.4
budget;high;CHOCOLATE;CRUNCHY CREAMY;31.35;52:07.4
taste;pahit;AMERICANO;TEH JAHE;15.065;52:07.4
taste;pahit;TEH HIJAU;TEH JAHE;16.765;52:07.4
mood;rileks;AMERICANO;TEH JAHE;8.6;52:07.4
mood;rileks;TEH HIJAU;TEH JAHE;8.3;52:07.4
texture;heavy;AMERICANO;KOPI SODA;13.7295;52:07.4
texture;heavy;AMERICANO;TEH HIJAU;8.625;52:07.4
texture;heavy;AMERICANO;TEH JAHE;5.515;52:07.4
texture;heavy;KOPI SODA;TEH JAHE;4.15;52:07.4
texture;heavy;TEH HIJAU;TEH JAHE;5.15;52:07.4
caffeine;tinggi;AMERICANO;KOPI SODA;22.8835;52:07.4
caffeine;tinggi;AMERICANO;TEH HIJAU;20.526;52:07.4
caffeine;tinggi;AMERICANO;TEH JAHE;7.865;52:07.4
caffeine;tinggi;KOPI SODA;TEH JAHE;7.45;52:07.4
caffeine;tinggi;TEH HIJAU;TEH JAHE;8.565;52:07.4
temperature;dingin;AMERICANO;TEH JAHE;5.45;52:07.4
temperature;dingin;KOPI SODA;TEH JAHE;2;52:07.4
temperature;dingin;TEH HIJAU;TEH JAHE;6.86;52:07.4
budget;bebas;AMERICANO;KOPI SODA;11.38;52:07.4
budget;bebas;AMERICANO;TEH HIJAU;8.601;52:07.4
budget;bebas;AMERICANO;TEH JAHE;4.3;52:07.4
budget;bebas;KOPI SODA;TEH HIJAU;4.15;52:07.4
budget;bebas;TEH HIJAU;TEH JAHE;8.965;52:07.4
taste;asam;CAPPUCCINO;MANGO;3.54;52:07.4
taste;asam;CAPPUCCINO;TEH HIJAU;3.771;52:07.4
taste;asam;LEMON SQUASH;MANGO;34.337;52:07.4
taste;asam;MANGO;TEH HIJAU;9.7;52:07.4
taste;asam;MANGO;TEH LECI;10.16;52:07.4
taste;asam;MANGO;TEH STRAWBERRY;7.62;52:07.4
taste;asam;TEH LECI;TEH STRAWBERRY;12.931;52:07.4
mood;menyegarkan;CAPPUCCINO;MANGO;3.54;52:07.4
mood;menyegarkan;CAPPUCCINO;TEH HIJAU;3.771;52:07.4
mood;menyegarkan;LEMON SQUASH;MANGO;29.717;52:07.4
mood;menyegarkan;MANGO;TEH HIJAU;8.7;52:07.4
mood;menyegarkan;MANGO;TEH LECI;10.16;52:07.4
mood;menyegarkan;MANGO;TEH STRAWBERRY;7.62;52:07.4
mood;menyegarkan;TEH LECI;TEH STRAWBERRY;16.361;52:07.4
texture;light;CAPPUCCINO;LEMON SQUASH;6.08;52:07.4
texture;light;CAPPUCCINO;MANGO;3.54;52:07.4
texture;light;CAPPUCCINO;TEH HIJAU;6.415;52:07.4
texture;light;CAPPUCCINO;TEH LECI;9.62;52:07.4
texture;light;CAPPUCCINO;TEH STRAWBERRY;10.045;52:07.4
texture;light;LEMON SQUASH;MANGO;14.642;52:07.4
texture;light;LEMON SQUASH;TEH LECI;27.13;52:07.4
texture;light;MANGO;TEH HIJAU;2.54;52:07.4
texture;light;MANGO;TEH LECI;6.08;52:07.4
texture;light;MANGO;TEH STRAWBERRY;3.08;52:07.4
texture;light;TEH LECI;TEH STRAWBERRY;20.71;52:07.4
caffeine;rendah;CAPPUCCINO;MANGO;3.54;52:07.4
caffeine;rendah;CAPPUCCINO;TEH HIJAU;1;52:07.4
caffeine;rendah;CAPPUCCINO;TEH LECI;5.62;52:07.4
caffeine;rendah;LEMON SQUASH;MANGO;14.72;52:07.4
caffeine;rendah;LEMON SQUASH;TEH LECI;22.86;52:07.4
caffeine;rendah;MANGO;TEH HIJAU;4.08;52:07.4
caffeine;rendah;MANGO;TEH LECI;5.62;52:07.4
caffeine;rendah;MANGO;TEH STRAWBERRY;5.08;52:07.4
caffeine;rendah;TEH HIJAU;TEH STRAWBERRY;7.54;52:07.4
caffeine;rendah;TEH LECI;TEH STRAWBERRY;25.47;52:07.4
temperature;panas;CAPPUCCINO;LEMON SQUASH;3.54;52:07.4
temperature;panas;CAPPUCCINO;MANGO;1;52:07.4
temperature;panas;CAPPUCCINO;TEH HIJAU;12.565;52:07.4
temperature;panas;CAPPUCCINO;TEH LECI;10.79;52:07.4
temperature;panas;CAPPUCCINO;TEH STRAWBERRY;10.34;52:07.4
temperature;panas;LEMON SQUASH;MANGO;3.311;52:07.4
temperature;panas;LEMON SQUASH;TEH HIJAU;8.27;52:07.4
temperature;panas;LEMON SQUASH;TEH LECI;7.62;52:07.4
temperature;panas;LEMON SQUASH;TEH STRAWBERRY;5.84;52:07.4
temperature;panas;MANGO;TEH HIJAU;2.54;52:07.4
temperature;panas;MANGO;TEH LECI;2.54;52:07.4
temperature;panas;MANGO;TEH STRAWBERRY;2.54;52:07.4
temperature;panas;TEH LECI;TEH STRAWBERRY;16.84;52:07.4
budget;mid;CAPPUCCINO;LEMON SQUASH;3.54;52:07.4
budget;mid;CAPPUCCINO;MANGO;2.54;52:07.4
budget;mid;CAPPUCCINO;TEH HIJAU;8.921;52:07.4
budget;mid;CAPPUCCINO;TEH LECI;5.84;52:07.4
budget;mid;CAPPUCCINO;TEH STRAWBERRY;8.961;52:07.4
budget;mid;LEMON SQUASH;MANGO;13.312;52:07.4
budget;mid;LEMON SQUASH;TEH HIJAU;9.59;52:07.4
budget;mid;LEMON SQUASH;TEH LECI;9.11;52:07.4
budget;mid;LEMON SQUASH;TEH STRAWBERRY;9.13;52:07.4
budget;mid;MANGO;TEH HIJAU;2.54;52:07.4
budget;mid;MANGO;TEH LECI;4.62;52:07.4
budget;mid;MANGO;TEH STRAWBERRY;2.54;52:07.4
budget;mid;TEH HIJAU;TEH STRAWBERRY;7.741;52:07.4
budget;mid;TEH LECI;TEH STRAWBERRY;13.251;52:07.4
taste;netral;KOPI SUSU;TELANG SQUASH;9.3;52:07.4
mood;energi;BERRY SQUASH;KOPI SUSU;4.96;52:07.4
mood;energi;KOPI SUSU;TELANG SQUASH;4;52:07.4
texture;heavy;BERRY SQUASH;KOPI SUSU;1;52:07.4
texture;heavy;BERRY SQUASH;TELANG SQUASH;3.3;52:07.4
texture;heavy;KOPI SUSU;TELANG SQUASH;2.3;52:07.4
caffeine;sedang;KOPI SUSU;TELANG SQUASH;4;52:07.4
temperature;panas;KOPI SUSU;TELANG SQUASH;2;52:07.4
budget;high;BERRY SQUASH;KOPI SUSU;5.73;52:07.4
budget;high;BERRY SQUASH;TELANG SQUASH;12.082;52:07.4
budget;high;KOPI SUSU;TELANG SQUASH;5.1;52:07.4
texture;light;BISCOFFEE;TEH;27.895;52:07.4
texture;light;MANGO;TEH;7.83;52:07.4
caffeine;rendah;BISCOFFEE;TEH;43.16;52:07.4
caffeine;rendah;MANGO;TEH;23.09;52:07.4
caffeine;rendah;STRAWBERRY;TEH;36.05;52:07.4
temperature;bebas;STRAWBERRY;TEH;34.49;52:07.4
budget;mid;BISCOFFEE;TEH;44.34;52:07.4
budget;mid;MANGO;TEH;24.73;52:07.4
budget;mid;STRAWBERRY;TEH;37.16;52:07.4
mood;menyegarkan;AVOCADO;BANANA;13.935;52:07.4
mood;menyegarkan;AVOCADO;CHOCOLATE;16.04;52:07.4
mood;menyegarkan;BISCOFFEE;CHOCOLATE;15.9;52:07.4
temperature;bebas;AVOCADO;CHOCOLATE;45.59;52:07.4
budget;low;AVOCADO;BANANA;18.88;52:07.4
budget;low;AVOCADO;CHOCOLATE;27.73;52:07.4
budget;low;BANANA;BISCOFFEE;30.43;52:07.4
budget;low;BANANA;CHOCOLATE;25.975;52:07.4
budget;low;BANANA;MANGO;23.5245;52:07.4
