question,answer,co_occurrence,sim_rasa_manis,diff_rasa_manis,diff_sweetness_score,diff_kafein_score,sim_kafein_score,prod_tekstur_HEAVY,diff_tekstur_LIGHT,diff_carbonated_score,sim_tekstur_LIGHT,avg_tekstur_HEAVY,sim_carbonated_score,taste_consistency,prod_sweetness_score,avg_kafein_score,prod_harga,avg_harga,sim_harga,export_timestamp,source_users,source_seed
caffeine,sedang,8.86,0.8888888888888888,0.1111111111111111,0.3,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,9.46,1.0,0.0,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,17.73,0.7777777777777779,0.22222222222222215,0.3,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,11.1,0.8888888888888888,0.1111111111111111,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,8.03,0.8888888888888888,0.1111111111111111,0.0,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,5.3,0.8888888888888888,0.1111111111111111,0.3,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,14.59,0.8888888888888888,0.1111111111111111,0.3,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,13.16,1.0,0.0,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,4.9,0.7777777777777779,0.22222222222222215,0.3,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,8.4,0.8888888888888888,0.1111111111111111,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,8.6,0.8888888888888888,0.1111111111111111,0.0,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,10.3,0.8888888888888888,0.1111111111111111,0.3,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,19.65,0.8888888888888888,0.1111111111111111,0.3,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,7.1,0.888888888888889,0.11111111111111105,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,14.000000000000002,1.0,0.0,0.3,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,8.9,1.0,0.0,0.3,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,7.73,1.0,0.0,0.0,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,10.13,0.7777777777777779,0.22222222222222215,0.3,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,13.9,0.8888888888888888,0.1111111111111111,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,9.6,0.8888888888888888,0.1111111111111111,0.0,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,12.3,0.8888888888888888,0.1111111111111111,0.3,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,8.89,0.888888888888889,0.11111111111111105,0.3,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,6.03,0.888888888888889,0.11111111111111105,0.3,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,3.3,0.888888888888889,0.11111111111111105,0.0,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,8.16,1.0,0.0,0.0,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,8.0,1.0,0.0,0.3,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,sedang,6.73,1.0,0.0,0.3,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,1.0,0.33333333333333337,0.6666666666666666,0.5,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,11.28,0.0,1.0,0.7,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,20.8935,0.8888888888888888,0.11111111111111112,0.2,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,1.0,0.11111111111111105,0.888888888888889,0.8,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,1.0,0.11111111111111105,0.888888888888889,0.8,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,20.6735,1.0,0.0,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,10.2,0.5555555555555556,0.4444444444444445,0.5,1.0,0.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,12.9135,0.2222222222222222,0.7777777777777778,0.7,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,12.05,0.7777777777777778,0.22222222222222224,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,21.3885,0.7777777777777778,0.22222222222222224,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,13.268999999999998,0.33333333333333337,0.6666666666666666,0.5,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,1.0,0.4444444444444444,0.5555555555555556,0.5,1.0,0.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,16.4085,0.5555555555555556,0.4444444444444445,0.2,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,1.0,0.11111111111111105,0.888888888888889,0.8,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,27.329,0.6666666666666667,0.3333333333333333,0.2,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,13.9135,0.5555555555555556,0.4444444444444445,0.5,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,10.98,0.2222222222222222,0.7777777777777778,0.7,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,17.605,0.33333333333333337,0.6666666666666666,0.5,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,7.865,0.5555555555555556,0.4444444444444445,0.2,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,8.565,0.5555555555555556,0.4444444444444445,0.2,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,9.095,0.4444444444444444,0.5555555555555556,0.5,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,16.66,0.5555555555555556,0.4444444444444445,0.2,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,15.865000000000002,0.33333333333333337,0.6666666666666666,0.5,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,11.68,0.4444444444444444,0.5555555555555556,0.2,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,9.2,0.888888888888889,0.11111111111111105,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,14.200000000000003,0.888888888888889,0.11111111111111105,0.10000000000000009,1.0,0.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,4.8999999999999995,1.0,0.0,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,6.2,1.0,0.0,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,14.8,0.8888888888888888,0.11111111111111116,0.10000000000000009,1.0,0.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,3.3,1.0,0.0,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,2.3,0.8888888888888888,0.11111111111111116,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,12.5,0.8888888888888888,0.11111111111111116,0.10000000000000009,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,19.200000000000003,1.0,0.0,0.10000000000000009,1.0,0.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,6.8999999999999995,0.888888888888889,0.11111111111111105,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,5.8999999999999995,0.888888888888889,0.11111111111111105,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,18.400000000000002,0.7777777777777778,0.2222222222222222,0.10000000000000009,1.0,0.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,6.3,0.888888888888889,0.11111111111111105,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,7.33,0.7777777777777778,0.2222222222222222,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,18.800000000000004,0.7777777777777778,0.2222222222222222,0.10000000000000009,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,1.1,0.4444444444444444,0.5555555555555556,0.6000000000000001,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,1.0,0.6666666666666666,0.33333333333333337,0.19999999999999996,1.0,0.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,1.0,0.44444444444444453,0.5555555555555555,0.3,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,1.0,0.7777777777777777,0.22222222222222232,0.30000000000000004,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,1.0,0.7777777777777777,0.22222222222222232,0.30000000000000004,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,2.43,0.7777777777777779,0.22222222222222215,0.0,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,2.43,0.8888888888888888,0.11111111111111116,0.19999999999999996,1.0,0.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,3.43,0.5555555555555556,0.4444444444444444,0.5,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,1.0,0.5555555555555556,0.4444444444444444,0.5,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,2.8600000000000003,1.0,0.0,0.0,1.0,0.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,5.16,0.888888888888889,0.11111111111111105,0.0,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,1.0,0.7777777777777779,0.22222222222222215,0.3,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,3.8600000000000003,0.7777777777777779,0.22222222222222215,0.3,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,5.03,0.6666666666666667,0.3333333333333333,0.3,1.0,0.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,3.97,0.7777777777777779,0.22222222222222215,0.0,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,2.84,0.8888888888888888,0.11111111111111116,0.30000000000000004,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,1.4300000000000002,0.8888888888888888,0.11111111111111116,0.19999999999999996,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,1.0,1.0,0.0,0.0,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,1.3,0.7777777777777779,0.22222222222222215,0.3,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,4.73,0.7777777777777779,0.22222222222222215,0.3,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,5.16,0.888888888888889,0.11111111111111105,0.0,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,7.029999999999999,0.7777777777777779,0.22222222222222215,0.3,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,4.03,1.0,0.0,0.0,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,2.3,0.888888888888889,0.11111111111111105,0.3,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,5.8999999999999995,0.888888888888889,0.11111111111111105,0.3,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,4.43,0.888888888888889,0.11111111111111105,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,15.245000000000001,0.11111111111111116,0.8888888888888888,0.49999999999999994,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,13.960000000000003,0.888888888888889,0.11111111111111105,0.10000000000000009,1.0,0.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,16.830000000000002,0.888888888888889,0.11111111111111105,0.10000000000000009,1.0,0.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,8.45,0.0,1.0,0.7,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,7.0,0.4444444444444444,0.5555555555555556,0.19999999999999996,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,49.419499999999985,0.7777777777777778,0.2222222222222222,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,7.265,0.2222222222222222,0.7777777777777778,0.7,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,9.415,0.2222222222222222,0.7777777777777778,0.7,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,9.3,0.6666666666666666,0.33333333333333337,0.19999999999999996,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,2.15,0.4444444444444444,0.5555555555555556,0.49999999999999994,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,12.490000000000002,0.888888888888889,0.11111111111111105,0.10000000000000009,1.0,0.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,16.474999999999998,0.33333333333333326,0.6666666666666667,0.49999999999999994,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,4.5649999999999995,0.4444444444444444,0.5555555555555556,0.19999999999999996,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,19.460000000000004,0.7777777777777778,0.2222222222222222,0.10000000000000009,1.0,0.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,44.20949999999999,0.7777777777777778,0.2222222222222222,0.0,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,4.3,0.6666666666666666,0.33333333333333337,0.19999999999999996,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,6.3,0.4444444444444444,0.5555555555555556,0.49999999999999994,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,7.83,0.4444444444444444,0.5555555555555556,0.49999999999999994,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,8.68,0.5555555555555556,0.4444444444444444,0.19999999999999996,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,14.74,0.4444444444444444,0.5555555555555556,0.49999999999999994,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,5.3,0.6666666666666666,0.33333333333333337,0.19999999999999996,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,6.529999999999999,0.5555555555555556,0.4444444444444444,0.49999999999999994,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,21.178499999999996,0.8888888888888888,0.11111111111111112,0.2,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,10.1,0.6666666666666666,0.33333333333333337,0.3,1.0,0.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,18.1785,0.33333333333333337,0.6666666666666666,0.49999999999999994,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,15.279,0.8888888888888888,0.11111111111111112,0.2,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,18.269000000000002,0.8888888888888888,0.11111111111111112,0.2,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,17.038999999999998,0.44444444444444453,0.5555555555555555,0.3,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,1.0,0.6666666666666666,0.33333333333333337,0.0,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,14.3955,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,15.4185,0.7777777777777778,0.2222222222222222,0.0,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,11.9135,0.6666666666666666,0.33333333333333337,0.3,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,6.679999999999999,0.33333333333333337,0.6666666666666666,0.49999999999999994,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,16.672,0.44444444444444453,0.5555555555555555,0.3,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,10.209999999999999,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,15.545,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,9.83,0.5555555555555556,0.4444444444444445,0.3,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,14.13,0.6666666666666666,0.33333333333333337,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,10.715000000000002,0.44444444444444453,0.5555555555555555,0.3,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,9.636,0.5555555555555556,0.4444444444444445,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,1.54,0.5555555555555556,0.4444444444444445,0.0,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,4.3,1.0,0.0,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,11.200000000000001,0.8888888888888888,0.11111111111111116,0.10000000000000009,1.0,0.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,3.0,1.0,0.0,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,3.5999999999999996,0.8888888888888888,0.11111111111111116,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,7.0,0.8888888888888888,0.11111111111111116,0.10000000000000009,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,1.0,0.5555555555555556,0.4444444444444445,0.6000000000000001,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,13.8,0.8888888888888888,0.11111111111111116,0.10000000000000009,1.0,0.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,1.0,0.5555555555555556,0.4444444444444445,0.6000000000000001,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,4.43,1.0,0.0,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,6.199999999999999,0.8888888888888888,0.11111111111111116,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,14.2,0.8888888888888888,0.11111111111111116,0.10000000000000009,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,1.0,0.5555555555555556,0.4444444444444445,0.6000000000000001,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,1.0,0.5555555555555556,0.4444444444444445,0.6000000000000001,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,8.0,0.5555555555555556,0.4444444444444445,0.5,1.0,0.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,12.783999999999999,0.2222222222222222,0.7777777777777778,0.7,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,8.049,0.7777777777777778,0.22222222222222224,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,12.129499999999998,0.7777777777777778,0.22222222222222224,0.0,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,8.1395,0.33333333333333337,0.6666666666666666,0.5,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,1.1,0.4444444444444444,0.5555555555555556,0.5,1.0,0.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,16.624499999999998,0.5555555555555556,0.4444444444444445,0.2,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,10.99,0.6666666666666667,0.3333333333333333,0.2,0.0,1.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,11.764,0.5555555555555556,0.4444444444444445,0.5,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,13.165000000000001,0.2222222222222222,0.7777777777777778,0.7,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,7.83,0.33333333333333337,0.6666666666666666,0.5,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,10.415,0.5555555555555556,0.4444444444444445,0.2,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,5.829999999999999,0.5555555555555556,0.4444444444444445,0.2,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,9.979999999999999,0.4444444444444444,0.5555555555555556,0.5,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,9.98,0.5555555555555556,0.4444444444444445,0.2,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,9.715,0.33333333333333337,0.6666666666666666,0.5,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,6.9799999999999995,0.4444444444444444,0.5555555555555556,0.2,0.0,1.0,,0.0,,1.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
caffeine,tinggi,4.43,0.6666666666666667,0.3333333333333333,0.19999999999999996,1.0,0.0,,1.0,,0.0,,,,,,,,,2025-10-06 18:41:52.139980,1500,42
