user_id;taste;mood;texture;caffeine;temperature;budget;selected_item_1;selected_item_2;selected_item_3;selected_item_4;selected_item_5;selected_item_6;n_selected_items;export_timestamp
949;manis;rileks;bubbly;sedang;panas;high;BISCOFFEE;KOPI GULA AREN;BANANA;MANGO;;;4;51:58.1
950;manis;rileks;creamy;non-kafein;bebas;high;BANANA;AVOCADO;STRAWBERRY;MANGO;;;4;51:58.1
951;manis;rileks;creamy;sedang;bebas;high;BISCOFFEE;CRUNCHY CREAMY;TEH;;;;3;51:58.1
952;asam;menyegarkan;bubbly;non-kafein;dingin;mid;LEMON KISS;KOPI LEMON;TELANG SQUASH;CAPPUCCINO;;;4;51:58.1
953;asam;menyegarkan;light;non-kafein;panas;high;CHOCOLATE;KOPI LEMON;BISCOFFEE;LEMON SQUASH;;;4;51:58.1
954;manis;manis;bubbly;sedang;dingin;low;BISCOFFEE;CHOCOLATE;TEH;BANANA;KOPI GULA AREN;MANGO;6;51:58.1
955;asam;manis;light;rendah;panas;mid;LYCHEE SQUASH;BANANA;CAPPUCCINO;STRAWBERRY;CHOCOLATE;TEH STRAWBERRY;6;51:58.1
956;netral;rileks;bubbly;rendah;dingin;mid;STRAWBERRY;TEH JAHE;TELANG SQUASH;BERRY SQUASH;;;4;51:58.1
957;netral;energi;bubbly;non-kafein;dingin;high;TEH STRAWBERRY;MACCHIATO;LYCHEE SQUASH;;;;3;51:58.1
958;pahit;energi;light;sedang;bebas;low;MOCHACCINO;TEH STRAWBERRY;TEH LECI;TEH SEREH;KOPI GULA AREN;SANGER;6;51:58.1
959;asam;menyegarkan;bubbly;non-kafein;bebas;bebas;VARIASI PINK;LYCHEE SQUASH;LEMON KISS;;;;3;51:58.1
960;manis;manis;creamy;rendah;dingin;high;BISCOFFEE;TEH;CRUNCHY CREAMY;BANANA;KOPI GULA AREN;MANGO;6;51:58.1
961;pahit;rileks;heavy;sedang;bebas;bebas;SANGER;KOPI LEMON;BISCOFFEE;TEH JAHE;TEH STRAWBERRY;JAHE MERAH;6;51:58.1
962;manis;manis;light;sedang;dingin;high;KOPI GULA AREN;CRUNCHY CREAMY;STRAWBERRY;CHOCOLATE;BISCOFFEE;TEH;6;51:58.1
963;pahit;rileks;bubbly;tinggi;panas;high;AMERICANO;KOPI SODA;KOPI SUSU;BISCOFFEE;CAPPUCCINO;TEH JAHE SEREH;6;51:58.1
964;pahit;energi;light;sedang;panas;low;ESPRESSO;TEH SEREH;MACCHIATO;TEH;MOCHACCINO;;5;51:58.1
965;pahit;energi;creamy;tinggi;bebas;mid;TEH JAHE;TEH HIJAU;TEH;;;;3;51:58.1
966;pahit;manis;heavy;tinggi;bebas;low;TEH SEREH;MOCHACCINO;AMERICANO;KOPI SODA;TEH HIJAU;TEH STRAWBERRY;6;51:58.1
967;pahit;rileks;light;non-kafein;dingin;bebas;BISCOFFEE;CAPPUCCINO;MOCHACCINO;SANGER;;;4;51:58.1
968;asam;menyegarkan;bubbly;rendah;panas;bebas;LEMON SQUASH;MACCHIATO;CAPPUCCINO;LYCHEE SQUASH;;;4;51:58.1
969;pahit;menyegarkan;heavy;sedang;bebas;mid;KOPI GULA AREN;MACCHIATO;KOPI SODA;KOPI SUSU;MOCHACCINO;;5;51:58.1
970;manis;rileks;creamy;sedang;panas;mid;KOPI GULA AREN;MANGO;BISCOFFEE;TEH;STRAWBERRY;;5;51:58.1
971;pahit;rileks;heavy;tinggi;bebas;low;MOCHACCINO;KOPI SUSU;KOPI SODA;ESPRESSO;TEH;BISCOFFEE;6;51:58.1
972;manis;rileks;creamy;rendah;dingin;bebas;CHOCOLATE;AVOCADO;CRUNCHY CREAMY;;;;3;51:58.1
973;pahit;energi;heavy;sedang;bebas;bebas;AMERICANO;TEH LECI;TEH LEMON;;;;3;51:58.1
974;netral;energi;bubbly;rendah;bebas;mid;TEH STRAWBERRY;TEH JAHE;TEH LECI;KOPI GULA AREN;TEH LEMON;;5;51:58.1
975;manis;manis;bubbly;non-kafein;dingin;high;STRAWBERRY;KOPI GULA AREN;CRUNCHY CREAMY;MANGO;BISCOFFEE;BANANA;6;51:58.1
976;manis;manis;bubbly;tinggi;bebas;mid;KOPI GULA AREN;MANGO;BANANA;BISCOFFEE;TEH;CHOCOLATE;6;51:58.1
977;asam;menyegarkan;heavy;sedang;dingin;mid;KOPI LEMON;MOCHACCINO;SANGER;;;;3;51:58.1
978;netral;energi;light;sedang;panas;mid;LYCHEE SQUASH;TEH LECI;TEH SEREH;;;;3;51:58.1
979;pahit;energi;creamy;sedang;bebas;bebas;TEH SEREH;KOPI LEMON;KOPI SUSU;KOPI SODA;;;4;51:58.1
980;manis;rileks;bubbly;rendah;dingin;bebas;BISCOFFEE;STRAWBERRY;CRUNCHY CREAMY;CHOCOLATE;;;4;51:58.1
981;netral;energi;creamy;rendah;dingin;bebas;JAHE MERAH;TEH LEMON;TEH;MOCHACCINO;SANGER;TEH JAHE SEREH;6;51:58.1
982;pahit;energi;bubbly;sedang;panas;low;SANGER;JAHE MERAH;TEH;;;;3;51:58.1
983;pahit;energi;light;tinggi;bebas;high;TEH JAHE;MOCHACCINO;TEH LECI;ESPRESSO;;;4;51:58.1
984;asam;menyegarkan;bubbly;rendah;panas;high;BERRY SQUASH;TEH STRAWBERRY;MANGO;;;;3;51:58.1
985;manis;energi;light;non-kafein;bebas;bebas;CHOCOLATE;BANANA;TEH;;;;3;51:58.1
986;pahit;manis;bubbly;sedang;panas;bebas;KOPI GULA AREN;BISCOFFEE;AMERICANO;ESPRESSO;TEH STRAWBERRY;TEH JAHE SEREH;6;51:58.1
987;manis;rileks;creamy;rendah;panas;bebas;KOPI GULA AREN;CRUNCHY CREAMY;BANANA;STRAWBERRY;BISCOFFEE;;5;51:58.1
988;asam;energi;bubbly;non-kafein;dingin;mid;LEMON SQUASH;MANGO;CRUNCHY CREAMY;;;;3;51:58.1
989;manis;energi;light;rendah;panas;low;KOPI GULA AREN;BISCOFFEE;CHOCOLATE;;;;3;51:58.1
990;asam;menyegarkan;bubbly;rendah;dingin;mid;LEMON SQUASH;CHOCOLATE;BERRY SQUASH;TEH;TEH STRAWBERRY;TEH SEREH;6;51:58.1
991;asam;menyegarkan;bubbly;rendah;dingin;low;LYCHEE SQUASH;VARIASI PINK;TELANG SQUASH;CAPPUCCINO;;;4;51:58.1
992;netral;energi;light;rendah;dingin;bebas;TEH LECI;VARIASI PINK;TEH JAHE;;;;3;51:58.1
993;manis;manis;creamy;rendah;dingin;low;KOPI GULA AREN;AVOCADO;TEH;MANGO;BISCOFFEE;BANANA;6;51:58.1
994;netral;manis;creamy;sedang;dingin;low;STRAWBERRY;MOCHACCINO;KOPI LEMON;MACCHIATO;JAHE MERAH;TEH JAHE;6;51:58.1
995;pahit;energi;bubbly;sedang;bebas;low;KOPI SODA;TEH;MOCHACCINO;;;;3;51:58.1
996;netral;energi;creamy;sedang;dingin;low;JAHE MERAH;STRAWBERRY;SANGER;;;;3;51:58.1
997;asam;rileks;light;rendah;dingin;mid;TELANG SQUASH;JAHE MERAH;LEMON KISS;AVOCADO;;;4;51:58.1
998;netral;energi;creamy;sedang;bebas;high;TELANG SQUASH;TEH JAHE SEREH;LEMON SQUASH;SANGER;LYCHEE SQUASH;;5;51:58.1
999;manis;manis;creamy;rendah;panas;low;KOPI GULA AREN;BANANA;CHOCOLATE;STRAWBERRY;MANGO;CRUNCHY CREAMY;6;51:58.1
1000;asam;rileks;creamy;non-kafein;dingin;high;MANGO;TELANG SQUASH;TEH LEMON;LEMON KISS;;;4;51:58.1
1001;pahit;rileks;heavy;non-kafein;dingin;mid;KOPI LEMON;JAHE MERAH;ESPRESSO;TEH JAHE;SANGER;;5;51:58.1
1002;manis;rileks;creamy;non-kafein;bebas;bebas;MANGO;AVOCADO;CRUNCHY CREAMY;BANANA;;;4;51:58.1
1003;netral;energi;bubbly;rendah;panas;low;TEH JAHE SEREH;TEH SEREH;VARIASI PINK;;;;3;51:58.1
1004;manis;manis;bubbly;tinggi;panas;high;BISCOFFEE;KOPI GULA AREN;MANGO;AVOCADO;BANANA;TEH;6;51:58.1
1005;netral;rileks;light;sedang;panas;bebas;LEMON SQUASH;VARIASI PINK;TELANG SQUASH;;;;3;51:58.1
1006;pahit;energi;heavy;sedang;panas;low;TEH HIJAU;KOPI SODA;TEH JAHE SEREH;CAPPUCCINO;JAHE MERAH;;5;51:58.1
1007;netral;rileks;light;sedang;panas;high;STRAWBERRY;JAHE MERAH;TEH LECI;TEH HIJAU;LEMON SQUASH;TEH STRAWBERRY;6;51:58.1
1008;netral;menyegarkan;light;non-kafein;panas;low;TEH JAHE SEREH;JAHE MERAH;LEMON KISS;TEH STRAWBERRY;BERRY SQUASH;;5;51:58.1
1009;pahit;rileks;light;sedang;panas;mid;TEH HIJAU;TEH JAHE;KOPI GULA AREN;;;;3;51:58.1
1010;pahit;energi;light;sedang;bebas;bebas;KOPI SUSU;KOPI SODA;ESPRESSO;KOPI GULA AREN;;;4;51:58.1
1011;pahit;energi;heavy;sedang;bebas;mid;MACCHIATO;TEH;MOCHACCINO;BISCOFFEE;TEH LECI;;5;51:58.1
1012;netral;energi;light;sedang;dingin;high;STRAWBERRY;TEH SEREH;TEH JAHE;;;;3;51:58.1
1013;asam;menyegarkan;bubbly;non-kafein;dingin;mid;VARIASI PINK;LEMON SQUASH;TEH LEMON;;;;3;51:58.1
1014;asam;menyegarkan;bubbly;rendah;dingin;high;LEMON SQUASH;KOPI LEMON;MACCHIATO;;;;3;51:58.1
1015;asam;menyegarkan;bubbly;non-kafein;dingin;mid;LYCHEE SQUASH;TEH HIJAU;LEMON SQUASH;KOPI LEMON;;;4;51:58.1
1016;manis;manis;creamy;rendah;dingin;bebas;BISCOFFEE;CRUNCHY CREAMY;STRAWBERRY;AVOCADO;BANANA;;5;51:58.1
1017;asam;menyegarkan;light;non-kafein;dingin;low;LYCHEE SQUASH;MACCHIATO;VARIASI PINK;;;;3;51:58.1
1018;pahit;rileks;creamy;tinggi;bebas;mid;CAPPUCCINO;TEH JAHE SEREH;KOPI GULA AREN;MACCHIATO;;;4;51:58.1
1019;asam;menyegarkan;heavy;rendah;dingin;high;LEMON SQUASH;ESPRESSO;LYCHEE SQUASH;KOPI LEMON;MANGO;;5;51:58.1
1020;pahit;energi;creamy;tinggi;panas;low;MOCHACCINO;KOPI LEMON;KOPI SODA;;;;3;51:58.1
1021;asam;menyegarkan;light;non-kafein;bebas;mid;TELANG SQUASH;JAHE MERAH;MANGO;BERRY SQUASH;;;4;51:58.1
1022;asam;menyegarkan;bubbly;rendah;bebas;mid;BERRY SQUASH;LEMON KISS;TEH LECI;KOPI LEMON;;;4;51:58.1
1023;manis;energi;heavy;non-kafein;bebas;low;MANGO;CHOCOLATE;BISCOFFEE;;;;3;51:58.1
1024;asam;manis;bubbly;rendah;dingin;high;LEMON SQUASH;VARIASI PINK;BERRY SQUASH;TELANG SQUASH;CRUNCHY CREAMY;LEMON KISS;6;51:58.1
1025;manis;rileks;heavy;non-kafein;dingin;high;AVOCADO;BISCOFFEE;MANGO;;;;3;51:58.1
1026;netral;manis;creamy;sedang;panas;high;JAHE MERAH;TEH JAHE SEREH;KOPI SUSU;KOPI LEMON;BERRY SQUASH;TEH LECI;6;51:58.1
1027;asam;menyegarkan;bubbly;non-kafein;dingin;low;LYCHEE SQUASH;LEMON SQUASH;BERRY SQUASH;MANGO;LEMON KISS;;5;51:58.1
1028;manis;rileks;creamy;non-kafein;dingin;high;AVOCADO;CHOCOLATE;STRAWBERRY;BISCOFFEE;MANGO;;5;51:58.1
1029;asam;menyegarkan;light;non-kafein;dingin;low;LYCHEE SQUASH;TEH STRAWBERRY;TEH LECI;;;;3;51:58.1
1030;pahit;energi;bubbly;tinggi;bebas;bebas;TEH HIJAU;SANGER;TEH SEREH;TEH JAHE;MOCHACCINO;AMERICANO;6;51:58.1
1031;asam;menyegarkan;light;rendah;bebas;low;BISCOFFEE;KOPI LEMON;TELANG SQUASH;BERRY SQUASH;TEH HIJAU;;5;51:58.1
1032;pahit;energi;heavy;tinggi;bebas;mid;CAPPUCCINO;TEH JAHE;ESPRESSO;KOPI SODA;SANGER;BISCOFFEE;6;51:58.1
1033;pahit;energi;light;tinggi;panas;high;KOPI LEMON;MACCHIATO;BISCOFFEE;TEH STRAWBERRY;MOCHACCINO;KOPI SUSU;6;51:58.1
1034;netral;menyegarkan;creamy;rendah;panas;high;LEMON KISS;MOCHACCINO;TEH;MACCHIATO;TEH HIJAU;;5;51:58.1
1035;pahit;energi;creamy;sedang;bebas;bebas;TEH SEREH;TEH LECI;SANGER;;;;3;51:58.1
1036;manis;energi;creamy;non-kafein;panas;high;AVOCADO;KOPI GULA AREN;BISCOFFEE;;;;3;51:58.1
1037;asam;menyegarkan;bubbly;non-kafein;dingin;mid;JAHE MERAH;TELANG SQUASH;LEMON SQUASH;BERRY SQUASH;MACCHIATO;BISCOFFEE;6;51:58.1
1038;asam;menyegarkan;light;non-kafein;dingin;bebas;JAHE MERAH;LYCHEE SQUASH;TEH LEMON;LEMON KISS;BERRY SQUASH;LEMON SQUASH;6;51:58.1
1039;asam;menyegarkan;heavy;non-kafein;dingin;mid;VARIASI PINK;LEMON SQUASH;MOCHACCINO;LYCHEE SQUASH;TELANG SQUASH;TEH LEMON;6;51:58.1
1040;asam;menyegarkan;light;non-kafein;panas;high;AVOCADO;LEMON SQUASH;BERRY SQUASH;CRUNCHY CREAMY;;;4;51:58.1
1041;manis;rileks;heavy;rendah;panas;high;BISCOFFEE;STRAWBERRY;CRUNCHY CREAMY;BANANA;;;4;51:58.1
1042;manis;rileks;creamy;rendah;panas;mid;BISCOFFEE;AVOCADO;BANANA;;;;3;51:58.1
1043;asam;menyegarkan;bubbly;non-kafein;dingin;mid;LEMON SQUASH;VARIASI PINK;STRAWBERRY;BERRY SQUASH;MANGO;;5;51:58.1
1044;pahit;manis;heavy;tinggi;bebas;high;TEH STRAWBERRY;ESPRESSO;AMERICANO;KOPI GULA AREN;TEH LEMON;SANGER;6;51:58.1
1045;manis;manis;light;rendah;panas;mid;BISCOFFEE;AVOCADO;MANGO;KOPI GULA AREN;;;4;51:58.1
1046;asam;menyegarkan;bubbly;non-kafein;dingin;high;CRUNCHY CREAMY;KOPI LEMON;TEH;MANGO;VARIASI PINK;LEMON SQUASH;6;51:58.1
1047;pahit;menyegarkan;bubbly;tinggi;panas;high;KOPI LEMON;TEH JAHE SEREH;SANGER;CAPPUCCINO;MOCHACCINO;;5;51:58.1
1048;manis;manis;creamy;non-kafein;panas;mid;STRAWBERRY;CRUNCHY CREAMY;MANGO;AVOCADO;CHOCOLATE;TEH;6;51:58.1
1049;asam;menyegarkan;light;rendah;dingin;low;BERRY SQUASH;LYCHEE SQUASH;CAPPUCCINO;AMERICANO;MACCHIATO;;5;51:58.1
1050;manis;manis;heavy;sedang;dingin;high;TEH;BANANA;AVOCADO;BISCOFFEE;STRAWBERRY;KOPI GULA AREN;6;51:58.1
1051;asam;menyegarkan;light;rendah;dingin;bebas;LYCHEE SQUASH;LEMON KISS;KOPI LEMON;MANGO;BERRY SQUASH;;5;51:58.1
1052;netral;menyegarkan;bubbly;sedang;panas;high;STRAWBERRY;LEMON SQUASH;TEH SEREH;TEH LEMON;KOPI SUSU;;5;51:58.1
1053;asam;menyegarkan;bubbly;non-kafein;dingin;bebas;TELANG SQUASH;VARIASI PINK;LEMON KISS;BANANA;;;4;51:58.1
1054;asam;menyegarkan;light;rendah;dingin;low;LEMON SQUASH;TEH;TEH LECI;LYCHEE SQUASH;AMERICANO;BISCOFFEE;6;51:58.1
1055;netral;energi;light;non-kafein;bebas;bebas;MACCHIATO;TEH;VARIASI PINK;;;;3;51:58.1
1056;asam;menyegarkan;bubbly;rendah;dingin;bebas;LYCHEE SQUASH;KOPI LEMON;TEH HIJAU;VARIASI PINK;;;4;51:58.1
1057;asam;menyegarkan;light;rendah;dingin;mid;LYCHEE SQUASH;TELANG SQUASH;LEMON SQUASH;BERRY SQUASH;MANGO;LEMON KISS;6;51:58.1
1058;manis;manis;creamy;rendah;dingin;bebas;BISCOFFEE;TEH;CHOCOLATE;;;;3;51:58.1
1059;netral;energi;bubbly;sedang;dingin;mid;VARIASI PINK;STRAWBERRY;TEH HIJAU;TEH LECI;KOPI SUSU;;5;51:58.1
1060;asam;menyegarkan;light;non-kafein;dingin;mid;CHOCOLATE;AMERICANO;KOPI LEMON;LYCHEE SQUASH;MACCHIATO;;5;51:58.1
1061;manis;rileks;bubbly;rendah;dingin;mid;BISCOFFEE;BANANA;CHOCOLATE;TEH;MANGO;CRUNCHY CREAMY;6;51:58.1
1062;pahit;menyegarkan;heavy;sedang;bebas;high;ESPRESSO;KOPI SUSU;SANGER;MACCHIATO;CAPPUCCINO;;5;51:58.1
1063;pahit;rileks;light;tinggi;bebas;low;CAPPUCCINO;TEH STRAWBERRY;TEH SEREH;;;;3;51:58.1
1064;asam;menyegarkan;light;rendah;dingin;bebas;LYCHEE SQUASH;CHOCOLATE;LEMON KISS;JAHE MERAH;TEH LECI;LEMON SQUASH;6;51:58.1
1065;asam;rileks;bubbly;non-kafein;dingin;mid;CHOCOLATE;TEH LEMON;MACCHIATO;LEMON SQUASH;;;4;51:58.1
1066;netral;rileks;heavy;rendah;bebas;mid;JAHE MERAH;TEH LEMON;TEH JAHE;STRAWBERRY;;;4;51:58.1
1067;pahit;energi;light;tinggi;bebas;low;CAPPUCCINO;KOPI GULA AREN;KOPI SODA;TEH STRAWBERRY;TEH;TEH HIJAU;6;51:58.1
1068;manis;rileks;creamy;non-kafein;dingin;bebas;CHOCOLATE;CRUNCHY CREAMY;BISCOFFEE;KOPI GULA AREN;BANANA;STRAWBERRY;6;51:58.1
1069;manis;rileks;creamy;rendah;bebas;mid;BISCOFFEE;STRAWBERRY;CRUNCHY CREAMY;KOPI GULA AREN;;;4;51:58.1
1070;manis;menyegarkan;light;rendah;bebas;low;KOPI GULA AREN;CHOCOLATE;CRUNCHY CREAMY;MANGO;TEH;;5;51:58.1
1071;netral;energi;light;sedang;dingin;low;VARIASI PINK;BERRY SQUASH;TEH STRAWBERRY;;;;3;51:58.1
1072;manis;menyegarkan;bubbly;non-kafein;bebas;bebas;MANGO;KOPI GULA AREN;BISCOFFEE;BANANA;CHOCOLATE;;5;51:58.1
1073;asam;menyegarkan;light;non-kafein;dingin;mid;LYCHEE SQUASH;TEH STRAWBERRY;STRAWBERRY;TEH HIJAU;TELANG SQUASH;;5;51:58.1
1074;netral;manis;heavy;sedang;dingin;mid;JAHE MERAH;TEH LEMON;TEH SEREH;TEH JAHE;TEH STRAWBERRY;TEH;6;51:58.1
1075;manis;rileks;creamy;rendah;bebas;high;CHOCOLATE;STRAWBERRY;AVOCADO;TEH;CRUNCHY CREAMY;MANGO;6;51:58.1
1076;netral;rileks;light;sedang;bebas;low;LEMON SQUASH;TEH SEREH;KOPI GULA AREN;VARIASI PINK;;;4;51:58.1
1077;manis;energi;light;non-kafein;dingin;low;CHOCOLATE;CRUNCHY CREAMY;BISCOFFEE;;;;3;51:58.1
1078;pahit;rileks;bubbly;tinggi;bebas;mid;AMERICANO;KOPI SUSU;KOPI SODA;;;;3;51:58.1
1079;asam;menyegarkan;light;rendah;bebas;low;LYCHEE SQUASH;TELANG SQUASH;CAPPUCCINO;AMERICANO;;;4;51:58.1
1080;pahit;energi;light;tinggi;panas;mid;TEH LEMON;TEH SEREH;TEH JAHE;AMERICANO;TEH LECI;BISCOFFEE;6;51:58.1
1081;asam;menyegarkan;bubbly;rendah;dingin;low;BERRY SQUASH;LEMON KISS;LEMON SQUASH;AMERICANO;TEH HIJAU;;5;51:58.1
1082;asam;energi;light;rendah;dingin;low;KOPI LEMON;TEH STRAWBERRY;STRAWBERRY;;;;3;51:58.1
1083;netral;rileks;heavy;non-kafein;bebas;low;KOPI SUSU;TEH STRAWBERRY;TELANG SQUASH;LEMON SQUASH;;;4;51:58.1
1084;netral;menyegarkan;light;rendah;dingin;high;JAHE MERAH;VARIASI PINK;TEH LECI;BERRY SQUASH;TEH HIJAU;;5;51:58.1
1085;manis;manis;creamy;rendah;dingin;mid;KOPI GULA AREN;BANANA;BISCOFFEE;CHOCOLATE;STRAWBERRY;AVOCADO;6;51:58.1
1086;pahit;rileks;creamy;sedang;bebas;bebas;CAPPUCCINO;KOPI GULA AREN;JAHE MERAH;;;;3;51:58.1
1087;netral;manis;heavy;sedang;bebas;low;STRAWBERRY;TEH JAHE SEREH;KOPI GULA AREN;KOPI LEMON;TEH SEREH;TELANG SQUASH;6;51:58.1
1088;asam;menyegarkan;bubbly;non-kafein;panas;bebas;LYCHEE SQUASH;BERRY SQUASH;MACCHIATO;BISCOFFEE;TEH LEMON;;5;51:58.1
1089;asam;menyegarkan;light;rendah;dingin;bebas;BISCOFFEE;CAPPUCCINO;TEH LECI;;;;3;51:58.1
1090;netral;rileks;light;rendah;bebas;high;JAHE MERAH;KOPI SUSU;LEMON SQUASH;TEH JAHE SEREH;;;4;51:58.1
1091;asam;menyegarkan;bubbly;rendah;dingin;mid;BERRY SQUASH;CAPPUCCINO;LEMON SQUASH;SANGER;MACCHIATO;AMERICANO;6;51:58.1
1092;manis;rileks;creamy;non-kafein;bebas;mid;CRUNCHY CREAMY;AVOCADO;CHOCOLATE;;;;3;51:58.1
1093;manis;manis;creamy;non-kafein;bebas;mid;STRAWBERRY;CHOCOLATE;CRUNCHY CREAMY;BANANA;AVOCADO;BISCOFFEE;6;51:58.1
1094;manis;energi;light;rendah;panas;high;BISCOFFEE;STRAWBERRY;TEH;;;;3;51:58.1
1095;netral;manis;light;rendah;bebas;bebas;TEH LECI;SANGER;TEH;MOCHACCINO;TEH STRAWBERRY;LEMON SQUASH;6;51:58.1
1096;manis;rileks;heavy;non-kafein;dingin;bebas;MANGO;BANANA;KOPI GULA AREN;BISCOFFEE;TEH;;5;51:58.1
1097;manis;manis;bubbly;rendah;dingin;low;BISCOFFEE;TEH;STRAWBERRY;;;;3;51:58.1
1098;asam;menyegarkan;bubbly;rendah;dingin;bebas;KOPI LEMON;TEH LEMON;BERRY SQUASH;LYCHEE SQUASH;CAPPUCCINO;;5;51:58.1
1099;manis;manis;creamy;non-kafein;panas;low;CHOCOLATE;CRUNCHY CREAMY;MANGO;AVOCADO;KOPI GULA AREN;BISCOFFEE;6;51:58.1
1100;netral;energi;creamy;sedang;panas;bebas;JAHE MERAH;KOPI SUSU;MACCHIATO;;;;3;51:58.1
1101;manis;manis;creamy;non-kafein;panas;mid;STRAWBERRY;CHOCOLATE;CRUNCHY CREAMY;KOPI GULA AREN;;;4;51:58.1
1102;asam;menyegarkan;bubbly;rendah;dingin;mid;LEMON SQUASH;TEH STRAWBERRY;MANGO;KOPI LEMON;MACCHIATO;AMERICANO;6;51:58.1
1103;netral;rileks;heavy;sedang;dingin;high;VARIASI PINK;LEMON KISS;KOPI SUSU;TEH LEMON;;;4;51:58.1
1104;manis;manis;bubbly;tinggi;panas;bebas;TEH;BANANA;BISCOFFEE;STRAWBERRY;KOPI GULA AREN;AVOCADO;6;51:58.1
1105;asam;menyegarkan;bubbly;rendah;dingin;high;LEMON SQUASH;ESPRESSO;BERRY SQUASH;CRUNCHY CREAMY;;;4;51:58.1
1106;manis;manis;heavy;non-kafein;panas;mid;MANGO;CRUNCHY CREAMY;BANANA;STRAWBERRY;KOPI GULA AREN;TEH;6;51:58.1
1107;manis;manis;creamy;rendah;panas;high;BISCOFFEE;BANANA;KOPI GULA AREN;CHOCOLATE;;;4;51:58.1
1108;pahit;rileks;bubbly;tinggi;dingin;low;TEH LEMON;TEH;TEH JAHE SEREH;KOPI SODA;;;4;51:58.1
1109;pahit;rileks;creamy;sedang;panas;mid;TEH SEREH;TEH;CAPPUCCINO;SANGER;;;4;51:58.1
1110;netral;energi;heavy;rendah;dingin;bebas;TEH JAHE SEREH;TEH STRAWBERRY;JAHE MERAH;;;;3;51:58.1
1111;pahit;energi;bubbly;tinggi;bebas;mid;MOCHACCINO;MACCHIATO;TEH SEREH;;;;3;51:58.1
1112;manis;manis;creamy;non-kafein;bebas;low;AVOCADO;CHOCOLATE;TEH;;;;3;51:58.1
1113;pahit;rileks;heavy;tinggi;bebas;low;KOPI GULA AREN;KOPI SUSU;BISCOFFEE;TEH HIJAU;;;4;51:58.1
1114;pahit;energi;bubbly;sedang;panas;bebas;TEH;KOPI SODA;TEH STRAWBERRY;;;;3;51:58.1
1115;manis;rileks;creamy;non-kafein;panas;low;CRUNCHY CREAMY;STRAWBERRY;KOPI GULA AREN;CHOCOLATE;AVOCADO;MANGO;6;51:58.1
1116;pahit;rileks;light;tinggi;panas;high;MOCHACCINO;TEH JAHE;KOPI GULA AREN;TEH LEMON;KOPI LEMON;;5;51:58.1
1117;manis;rileks;creamy;non-kafein;dingin;high;STRAWBERRY;KOPI GULA AREN;CHOCOLATE;CRUNCHY CREAMY;;;4;51:58.1
1118;manis;manis;creamy;non-kafein;panas;bebas;CRUNCHY CREAMY;CHOCOLATE;MANGO;AVOCADO;STRAWBERRY;BANANA;6;51:58.1
1119;asam;menyegarkan;bubbly;rendah;dingin;mid;LYCHEE SQUASH;SANGER;TEH STRAWBERRY;LEMON KISS;AMERICANO;;5;51:58.1
1120;pahit;manis;light;sedang;panas;low;KOPI SUSU;JAHE MERAH;TEH HIJAU;SANGER;TEH LECI;CAPPUCCINO;6;51:58.1
1121;asam;menyegarkan;bubbly;rendah;bebas;bebas;LEMON SQUASH;TEH STRAWBERRY;KOPI LEMON;;;;3;51:58.1
1122;manis;rileks;creamy;non-kafein;dingin;high;CRUNCHY CREAMY;KOPI GULA AREN;MANGO;BANANA;;;4;51:58.1
1123;asam;menyegarkan;light;non-kafein;dingin;high;AVOCADO;KOPI SUSU;LYCHEE SQUASH;VARIASI PINK;;;4;51:58.1
1124;asam;menyegarkan;heavy;non-kafein;dingin;high;LEMON SQUASH;TEH LEMON;BANANA;;;;3;51:58.1
1125;asam;rileks;light;tinggi;dingin;low;KOPI GULA AREN;CRUNCHY CREAMY;TEH JAHE;LEMON SQUASH;;;4;51:58.1
1126;asam;menyegarkan;light;rendah;dingin;high;LEMON SQUASH;KOPI SODA;TEH HIJAU;;;;3;51:58.1
1127;pahit;energi;light;sedang;bebas;mid;TEH;ESPRESSO;TEH STRAWBERRY;;;;3;51:58.1
1128;netral;energi;creamy;rendah;dingin;bebas;TEH STRAWBERRY;JAHE MERAH;TEH HIJAU;;;;3;51:58.1
1129;pahit;energi;bubbly;sedang;bebas;low;KOPI SODA;TEH LEMON;KOPI LEMON;AMERICANO;TEH JAHE;TEH STRAWBERRY;6;51:58.1
1130;netral;manis;light;sedang;dingin;mid;JAHE MERAH;TEH LECI;LYCHEE SQUASH;TEH;TEH HIJAU;STRAWBERRY;6;51:58.1
1131;asam;menyegarkan;bubbly;non-kafein;dingin;mid;BANANA;LEMON SQUASH;TEH HIJAU;STRAWBERRY;AMERICANO;VARIASI PINK;6;51:58.1
1132;pahit;energi;bubbly;tinggi;bebas;high;MOCHACCINO;TEH;ESPRESSO;KOPI GULA AREN;;;4;51:58.1
1133;pahit;energi;heavy;rendah;bebas;low;TEH SEREH;ESPRESSO;TEH STRAWBERRY;TEH LEMON;TEH JAHE;SANGER;6;51:58.1
1134;pahit;rileks;creamy;tinggi;dingin;mid;ESPRESSO;TEH;JAHE MERAH;AMERICANO;;;4;51:58.1
1135;asam;menyegarkan;light;non-kafein;dingin;mid;LYCHEE SQUASH;BERRY SQUASH;AMERICANO;LEMON SQUASH;VARIASI PINK;TEH HIJAU;6;51:58.1
1136;netral;manis;light;rendah;panas;bebas;LEMON KISS;TEH STRAWBERRY;SANGER;TEH SEREH;TEH HIJAU;TEH JAHE;6;51:58.1
